relative_time,AccX,AccY,AccZ
2209,2.315791606903076,-0.9720458984375,1.8854337930679321
2227,,-3.9432501792907715,0.18555063009262085
2228,4.298190593719482,,
2247,2.892794132232666,-6.703764915466309,0.0586579404771328
2267,0.2998737692832947,-9.27034854888916,1.535880446434021
2287,-1.953070044517517,-12.4785795211792,-0.3172317147254944
2308,-2.058414936065674,-16.40267562866211,-2.0649988651275635
2327,0.3357867896556854,-18.385074615478516,-2.7928361892700195
2347,2.0404584407806396,-17.848773956298828,-2.831143617630005
2367,2.8353333473205566,-16.474502563476562,-1.3084312677383423
2386,2.3253684043884277,-15.440206527709961,-0.44412440061569214
2407,0.01735796220600605,-14.669273376464844,-1.2270283699035645
2426,-2.1517887115478516,-12.804190635681152,-2.6156654357910156
2446,-2.8365304470062256,-10.316615104675293,-3.7409400939941406
2466,-2.4343044757843018,-7.529764175415039,-3.530250310897827
2486,-1.2946646213531494,-5.245696067810059,-1.6364368200302124
2506,-0.34416648745536804,-4.563348293304443,-0.7026981711387634
2525,,-3.5889084339141846,
2526,-0.20290859043598175,,-0.9229647517204285
2545,,-1.764526605606079,
2546,1.7579425573349,,-1.0043675899505615
2565,3.18249249458313,-2.1308395862579346,-0.9636662006378174
2585,3.53204607963562,-7.632715225219727,-1.96683669090271
2606,2.0715830326080322,-11.26950740814209,-4.1431660652160645
2625,-2.1062989234924316,-11.590330123901367,-5.991489887237549
2646,-5.295375823974609,-11.860875129699707,-5.843049049377441
2664,-6.023212909698486,-12.744335174560547,-5.5557451248168945
2684,,-12.258312225341797,-5.21097993850708
2685,-5.000888824462891,,
2704,-2.3912088871002197,-9.502586364746094,-4.820724964141846
2724,-0.22685061395168304,-8.269572257995605,-4.835090160369873
2744,,-7.666234016418457,
2745,0.9175778031349182,,-5.175066947937012
2764,1.4850035905838013,-6.366182327270508,-4.581305027008057
2784,2.866457939147949,-4.774038314819336,-2.0817582607269287
2803,,-2.693476915359497,
2804,3.642179250717163,,0.6787561774253845
2823,,-0.9672574996948242,
2824,1.8177976608276367,,1.5454572439193726
2843,,-0.035913024097681046,
2844,-1.3760673999786377,,1.4688427448272705
2863,-4.34487771987915,-0.6536170840263367,0.02992752194404602
2883,-7.761403560638428,-4.225766181945801,-5.799953460693359
2903,-8.625710487365723,-10.144232749938965,-7.483077526092529
2923,-5.616198539733887,-16.496049880981445,-3.420117139816284
2943,,-18.95728874206543,
2944,-0.7727286219596863,,-2.1128830909729004
2962,,-16.680402755737305,
2963,4.676474571228027,,1.1743559837341309
2982,,-16.17761993408203,
2983,5.004479885101318,,1.4832079410552979
3003,3.508104085922241,-19.170373916625977,-2.4815900325775146
3022,1.1210849285125732,-21.100099563598633,-3.4320881366729736
3043,-1.876455545425415,-19.80244255065918,-2.646790027618408
3062,-4.325724124908447,-15.377957344055176,-2.1080946922302246
3082,-5.326500415802002,-11.264719009399414,-2.651578426361084
3101,,-7.2137298583984375,
3102,-3.6840779781341553,,-2.802412986755371
3121,,-3.9384617805480957,
3122,-1.349731206893921,,-1.7513585090637207
3141,0.8457517623901367,-3.354276657104492,0.14245499670505524
3161,-0.3489548861980438,-3.31118106842041,-0.22864626348018646
3181,0.10115502029657364,-2.1763293743133545,-0.4129997789859772
3201,1.5999252796173096,-1.9033904075622559,0.28371289372444153
3221,1.6310498714447021,-2.252943754196167,0.37229835987091064
3242,1.204882025718689,-6.878541469573975,0.1999158412218094
3260,,-9.251194953918457,
3261,-0.7128735780715942,,-3.362656354904175
3280,,-9.72285270690918,
3281,-3.243544816970825,,-8.435969352722168
3300,,-10.656591415405273,
3301,-4.790199279785156,,-9.180566787719727
3320,-5.161300182342529,-11.585541725158691,-8.153453826904297
3341,-4.1198225021362305,-11.635820388793945,-7.119158744812012
3360,-3.3728315830230713,-11.640608787536621,-6.482301235198975
3380,-3.1262288093566895,-10.946290016174316,-5.153519153594971
3399,,-9.588777542114258,
3400,-1.3617022037506104,,-3.7864298820495605
3419,,-8.315062522888184,
3420,0.5776011347770691,,-2.823961019515991
3440,2.4594438076019287,-6.943184852600098,-0.1999158412218094
3459,,-5.410895824432373,
3460,2.9454667568206787,,3.341108560562134
3479,1.2144588232040405,-3.706224203109741,4.131195068359375
3500,-1.2826935052871704,-2.4205379486083984,0.7601590156555176
3519,-3.8995559215545654,-1.8746598958969116,-3.0801405906677246
3541,-4.902726650238037,-3.179499864578247,-6.685808181762695
3558,,-6.868964672088623,
3559,-5.903502941131592,,-4.116829872131348
3579,-5.98490571975708,-10.503362655639648,-3.714603900909424
3598,-4.083909511566162,-15.049951553344727,-3.8319199085235596
3618,1.899200439453125,-16.10579490661621,0.07062894850969315
3638,4.958990097045898,-16.484079360961914,-0.13766659796237946
3658,3.199252128601074,-18.70350456237793,-2.2182278633117676
3678,,-20.3507137298584,
3679,1.1761516332626343,,-3.444059133529663
3698,0.09157821536064148,-18.495208740234375,-2.962824583053589
3718,-1.670554280281067,-14.501679420471191,-1.7058687210083008
3737,,-11.341333389282227,
3738,-3.5907039642333984,,-1.7920600175857544
3757,,-8.403648376464844,-2.8574798107147217
3758,-3.1286230087280273,,
3777,-1.6274585723876953,-5.578489780426025,-2.7904419898986816
3797,-0.8517372608184814,-3.220201253890991,-1.3611036539077759
3817,-1.0169371366500854,-2.7006595134735107,-0.30047231912612915
3837,-0.4231751561164856,-2.7533318996429443,0.010773907415568829
3856,,-3.9839515686035156,
3857,-0.10474632680416107,,-0.5446808934211731
3877,0.6757634282112122,-4.910507678985596,-2.1057004928588867
3896,0.8768763542175293,-8.365341186523438,-2.9963433742523193
3916,0.5919663906097412,-12.145785331726074,-2.89339280128479
3936,-2.2403743267059326,-13.479355812072754,-5.33547830581665
3956,-5.405508995056152,-11.544840812683105,-6.685808181762695
3976,-5.970540523529053,-11.305420875549316,-6.690596580505371
3996,-5.0703206062316895,-12.260706901550293,-6.084863662719727
4015,-4.167706489562988,-12.502521514892578,-4.631583213806152
4036,-3.109469413757324,-11.386823654174805,-3.0131027698516846
4055,-1.7064672708511353,-9.193734169006348,-1.657984733581543
4075,,-6.325480937957764,
4077,0.16579847037792206,,-0.6596025824546814
4095,1.4826093912124634,-3.3470940589904785,0.3292027413845062
4115,1.5257049798965454,-1.2689268589019775,1.4209587574005127
4135,0.9415197968482971,-0.15322890877723694,1.114500880241394
4154,,0.646434485912323,
4155,0.5704185366630554,,0.5781996846199036
4176,-0.7942764163017273,0.05506663769483566,-0.8678981065750122
4194,,-4.790797710418701,
4195,-3.5045127868652344,,-6.57806921005249
4214,-7.416638374328613,-14.075511932373047,-7.2005615234375
4234,-5.831676959991455,-19.165584564208984,-3.341108560562134
4254,-1.1917139291763306,-19.711462020874023,-1.2222399711608887
4274,4.070741653442383,-17.38429832458496,0.1759738177061081
4294,5.9956793785095215,-17.7937068939209,-0.12090718746185303
4314,4.501697540283203,-19.548656463623047,-2.5486276149749756
4334,,-18.504785537719727,
4335,1.8201918601989746,,-2.558204412460327
4353,-1.2108675241470337,-15.82327938079834,-2.1104888916015625
4373,-4.459799289703369,-12.533645629882812,-3.135207176208496
4393,,-9.157821655273438,-4.559757232666016
4413,-3.1022868156433105,-5.566518783569336,-3.6332011222839355
4433,-3.0639796257019043,-2.999934673309326,-2.4648306369781494
4453,-1.998559832572937,-2.049436569213867,-2.0434510707855225
4472,-1.6059107780456543,-2.2146365642547607,-1.4257471561431885
4492,,-1.5753847360610962,
4493,0.058059390634298325,,0.46327802538871765
4513,1.2288240194320679,-2.6192567348480225,2.1128830909729004
4532,2.160168409347534,-7.824251174926758,1.9620482921600342
4552,2.2894554138183594,-12.191274642944336,-0.9397241473197937
4572,-1.268328309059143,-14.15212631225586,-6.71453857421875
4591,,-12.42351245880127,
4592,-5.422268390655518,,-9.285911560058594
4611,,-11.707646369934082,
4612,-7.0575079917907715,,-7.746439456939697
4632,-6.3512187004089355,-11.827356338500977,-6.1734490394592285
4651,,-11.537657737731934,-5.282805919647217
4652,-4.179677486419678,,
4671,-3.0352492332458496,-11.008539199829102,-4.2963948249816895
4691,-1.8956091403961182,-8.99740982055664,-3.3028011322021484
4711,-0.25318682193756104,-6.485892295837402,-2.0434510707855225
4731,1.0420763492584229,-4.831499099731445,-1.0091559886932373
4751,1.8920178413391113,-3.272873640060425,-0.2621650993824005
4770,2.2487540245056152,-1.824381709098816,-0.08738835901021957
4790,,-0.3232172429561615,
4791,1.7148469686508179,,1.4281413555145264
4810,-0.22685061395168304,0.47405192255973816,1.5095441341400146
4830,,-1.4269442558288574,
4831,-3.693654775619507,,-1.9309237003326416
4850,-6.92343282699585,-8.24084186553955,-7.083245754241943
4870,-7.71591329574585,-16.77377700805664,-4.2963948249816895
4890,-4.57232666015625,-22.203826904296875,-4.152742862701416
4912,,-20.894197463989258,
4913,1.5328876972198486,,-0.4489128291606903
4929,,-15.866374969482422,
4930,3.8097734451293945,,1.578976035118103
4949,,-17.006013870239258,
4950,3.601477861404419,,-0.2621650993824005
4970,2.495356798171997,-17.951725006103516,-2.5917234420776367
5071,-0.05686229094862938,-16.112977981567383,-2.074575662612915
5150,,-3.536235809326172,
5151,-3.0831332206726074,,-2.871845006942749
5222,0.7116764783859253,-1.1851298809051514,-0.8798691034317017
5289,-3.997718334197998,-13.060370445251465,-7.710526466369629
5388,-3.708019971847534,-9.861717224121094,-4.72495698928833
5487,,-1.9584569931030273,
5488,2.4857800006866455,,2.2876596450805664
5586,,-14.16409683227539,
5587,-5.067926406860352,-22.565351486206055,-5.835866451263428
5651,,-18.34197998046875,
5652,3.4410665035247803,-16.251840591430664,-1.4233529567718506
5690,-2.601898670196533,-10.994174003601074,-2.163161277770996
5707,-2.8389246463775635,-6.277596950531006,-3.3004069328308105
5805,-2.8197710514068604,-4.381389141082764,-2.4672248363494873
5905,0.579995334148407,-7.24485445022583,0.3363853394985199
6004,-5.213972568511963,-13.713987350463867,-7.0138139724731445
6103,1.6214730739593506,-3.3710360527038574,-1.2773065567016602
6152,,-3.375824451446533,
6153,-4.213196277618408,-9.694122314453125,-2.584540843963623
6222,,-16.033967971801758,-3.307589530944824
6223,-7.203554153442383,,-2.802412986755371
6302,3.4099416732788086,-15.131354331970215,0.750582218170166
6355,,-9.880870819091797,-1.7345991134643555
6356,-3.1070752143859863,,
6422,,-5.57370138168335,-2.697068214416504
6423,-2.166153907775879,,
6520,,-1.7764976024627686,
6521,0.5440823435783386,,-1.1982979774475098
6555,-5.2235493659973145,-11.197681427001953,-5.749675273895264
6639,-5.099050998687744,-12.33253288269043,-6.075286865234375
6700,,-5.51624059677124,
6701,-0.15263035893440247,,-1.4233529567718506
6755,1.449090600013733,-1.0247182846069336,2.0626046657562256
6839,-2.671330451965332,-2.6216509342193604,-2.0147206783294678
6889,2.4378957748413086,-15.306131362915039,1.0881646871566772
6955,2.0236990451812744,-17.55428695678711,-1.6364368200302124
7037,,-11.094730377197266,
7038,-3.8373067378997803,,-3.025073766708374
7089,-1.9171570539474487,-3.9217023849487305,-1.6938977241516113
7154,1.4059948921203613,-7.347805023193359,-3.072957992553711
7222,,-12.787431716918945,
7223,-2.1781249046325684,-10.958261489868164,-1.4832079410552979
7288,,-9.05487060546875,
7289,-2.807800054550171,-6.921637058258057,-4.590881824493408
7375,1.0468647480010986,-4.158728122711182,-1.3706804513931274
7475,-3.0998926162719727,-5.073313236236572,-0.8032546639442444
7573,1.9925743341445923,-14.496891021728516,3.3746273517608643
7622,,-10.244789123535156,
7623,-4.294599533081055,,-2.1990742683410645
7650,-2.3337481021881104,-4.527435302734375,-2.3307554721832275
7689,-2.515707492828369,-2.8155810832977295,-2.278082847595215
7693,-0.3728969097137451,-3.773261785507202,-2.2445640563964844
7792,1.1091139316558838,-3.529053211212158,-2.409764051437378
7821,,-12.030863761901855,
7822,-6.980893611907959,,-5.907692909240723
7912,-5.738302707672119,-11.149797439575195,-6.106411457061768
8011,0.8864531517028809,-4.728548526763916,0.20709845423698425
8110,,-1.9704279899597168,
8111,-1.7830817699432373,,-0.13527239859104156
8151,1.1378443241119385,-16.086641311645508,1.5286977291107178
8222,,-17.56386375427246,
8223,3.97257924079895,,-0.4273650050163269
8309,-3.693654775619507,-10.481815338134766,-3.997119665145874
8355,-2.0392613410949707,-5.628767967224121,-1.9500772953033447
8422,1.935113549232483,-5.12119722366333,0.7362170219421387
8507,,-12.90714168548584,
8508,-2.7120320796966553,,-5.629965305328369
8555,-1.977012038230896,-7.63989782333374,-4.626794815063477
8654,,-3.6607344150543213,-3.0657753944396973
8655,0.9415197968482971,,-2.0482394695281982
8731,-3.030460834503174,-2.387019157409668,3.0561983585357666
8755,-2.053626537322998,-19.98440170288086,-1.478419542312622
8845,,-14.630966186523438,
8846,0.7236474752426147,,1.337161660194397
8889,-3.1022868156433105,-10.295066833496094,-2.8095955848693848
8955,-2.8341362476348877,-6.088454723358154,-2.8095955848693848
9043,,-3.7277719974517822,
9044,-2.053626537322998,-4.235342979431152,-2.5486276149749756
9089,-0.15263035893440247,-14.602235794067383,-4.305971622467041
9151,-6.102221488952637,-13.029245376586914,-6.214150428771973
9242,,-9.667786598205566,-4.5836992263793945
9243,-2.364872694015503,,
9290,2.23199462890625,-0.3519476354122162,1.6316484212875366
9381,,-0.40462008118629456,
9382,-0.3274070918560028,-4.046200752258301,3.293224334716797
9422,,-16.371551513671875,
9425,-1.8429367542266846,-13.522451400756836,-0.4058171808719635
9489,4.214393615722656,-16.27578353881836,0.8966285586357117
9580,,-13.996502876281738,
9581,-1.371279001235962,,-1.4401123523712158
9622,,-3.7253777980804443,
9623,-3.1645359992980957,-3.7852327823638916,-2.7329812049865723
9650,-0.10714052617549896,-3.9863457679748535,-0.9085995554924011
9689,1.5328876972198486,-5.647922039031982,-0.27653029561042786
9720,2.0452468395233154,-12.502521514892578,-1.0115501880645752
9820,-2.9753942489624023,-11.219228744506836,-5.388150691986084
9889,-1.7208324670791626,-7.862558364868164,-2.8574798107147217
9977,,-2.3056161403656006,
9978,2.780266761779785,-1.647210717201233,2.1751322746276855
10002,,-11.781867027282715,
10003,-7.510012149810791,,-5.172672748565674
10016,-7.976881504058838,-16.261417388916016,-4.083311080932617
10035,,-17.820043563842773,
10036,-4.857236862182617,,-2.1487960815429688
10055,,-17.214309692382812,
10056,-0.13587094843387604,,0.23822307586669922
10075,2.6821043491363525,-17.334020614624023,1.217451572418213
10095,3.4362781047821045,-18.260576248168945,-0.7146692276000977
10116,2.624643564224243,-16.17761993408203,-1.988384485244751
10135,1.2096704244613647,-14.513650894165039,-1.6867151260375977
10155,-0.4279635548591614,-12.322956085205078,-1.655590534210205
10175,-2.498948097229004,-9.725247383117676,-1.9907786846160889
10195,-3.2339680194854736,-8.066065788269043,-2.6132712364196777
10216,-2.6833014488220215,-6.205770969390869,-2.3283610343933105
10235,-2.4606409072875977,-4.173093795776367,-1.8112136125564575
10255,-2.3122003078460693,-3.426102638244629,-1.9285295009613037
10274,-1.5053542852401733,-3.869029998779297,-1.7417817115783691
10294,-0.07122749835252762,-3.5936968326568604,-1.4425065517425537
10314,1.5544354915618896,-6.212953567504883,-1.3108254671096802
10334,2.9071593284606934,-10.898406028747559,-0.9804255962371826
10354,0.8744821548461914,-13.998897552490234,-1.416170358657837
10373,-3.466205596923828,-12.641385078430176,-3.8534677028656006
10393,-5.190030574798584,-10.831368446350098,-5.6227827072143555
10413,,-11.382035255432129,
10414,-5.029619216918945,,-6.125565052032471
10433,-3.980958938598633,-11.654973983764648,-5.747281074523926
10453,-2.668936252593994,-10.867281913757324,-5.079298973083496
10473,-1.9147628545761108,-9.600749015808105,-4.0569748878479
10493,-0.8780734539031982,-7.501033782958984,-2.2421698570251465
10513,0.30466216802597046,-5.128379821777344,-0.8367735147476196
10532,1.2599486112594604,-3.375824451446533,-0.15442600846290588
10552,1.6095020771026611,-2.494758129119873,-0.41778820753097534
10572,1.66696298122406,-1.5394717454910278,-1.2677297592163086
10592,1.128267526626587,-1.0678139925003052,-0.37229835987091064
10612,-2.0488381385803223,-2.896984100341797,0.32441434264183044
10632,-4.610633850097656,-7.333439826965332,-2.5079262256622314
10651,,-13.017274856567383,
10652,-6.564302444458008,,-6.0202202796936035
10672,-6.533177852630615,-19.27092933654785,-6.1088056564331055
10691,-1.589151382446289,-18.9453182220459,-1.8064252138137817
10711,2.787449359893799,-14.528016090393066,1.801636815071106
10731,2.5767595767974854,-15.164873123168945,1.0211269855499268
10751,3.132214307785034,-17.975666046142578,-2.0649988651275635
10771,1.8369512557983398,-17.336414337158203,-2.716221809387207
10791,-0.9115923047065735,-14.786589622497559,-2.1583728790283203
10810,,-11.209651947021484,
10811,-2.606687068939209,,-2.230198860168457
10830,,-8.667010307312012,
10831,-2.893991231918335,,-2.831143617630005
10850,-1.7711106538772583,-6.799532890319824,-2.630030632019043
10870,-1.4119805097579956,-5.389348030090332,-2.031480073928833
10890,-1.787870168685913,-4.151545524597168,-2.144007682800293
10910,-2.3529016971588135,-3.56017804145813,-2.6156654357910156
10930,-2.587533473968506,-4.309563159942627,-2.756923198699951
10949,,-4.4532151222229,
10950,-1.3976151943206787,,-2.144007682800293
10969,,-6.897695064544678,-1.7178397178649902
10970,0.0077811554074287415,,
10989,1.832162857055664,-10.972626686096191,-1.1121066808700562
11010,1.8201918601989746,-14.144943237304688,-1.43532395362854
11029,-1.3832499980926514,-13.87918758392334,-3.2333693504333496
11049,-4.507683277130127,-11.686098098754883,-5.024232387542725
11069,-5.041590213775635,-11.420342445373535,-5.87896203994751
11089,-4.4957122802734375,-11.372458457946777,-5.996278285980225
11108,,-10.527304649353027,
11109,-3.3201591968536377,,-5.251681327819824
11128,-1.8716671466827393,-9.006986618041992,-3.4512417316436768
11150,-0.39205053448677063,-7.003039836883545,-1.1863269805908203
11168,0.8074445128440857,-4.742913722991943,-0.1735796183347702
11188,,-2.7030537128448486,0.3794809579849243
11208,,-1.259350061416626,
11209,2.567182779312134,,0.5997475385665894
11228,2.3325510025024414,-0.6440402865409851,0.39624038338661194
11247,1.3150153160095215,-0.9026140570640564,0.5015852451324463
11268,-2.185307502746582,-3.9456443786621094,-1.5693992376327515
11287,,-9.821015357971191,
11289,,,-5.0697221755981445
11290,-5.948992729187012,,
11307,-8.649652481079102,-16.6420955657959,-5.929240703582764
11327,-7.5004353523254395,-20.0969295501709,-3.5182793140411377
11347,-2.120664119720459,-16.46971321105957,-0.7625532150268555
11367,1.911171555519104,-14.695610046386719,1.799242615699768
11392,4.43705415725708,-16.76180648803711,0.8176198601722717
11406,,-17.69075584411621,
11407,4.963778495788574,,-2.0697872638702393
11427,2.516904592514038,-16.127342224121094,-2.4025814533233643
11447,0.0293289702385664,-13.874399185180664,-1.9716250896453857
11466,-2.501342296600342,-10.936713218688965,-1.9069817066192627
11489,-3.866037130355835,-8.887276649475098,-2.7688941955566406
11506,-2.700061082839966,-6.66785192489624,-2.7664999961853027
11526,-1.9961656332015991,-4.613626480102539,-2.275688648223877
11546,-2.472611904144287,-3.047818660736084,-2.1966800689697266
11565,-2.9730000495910645,-2.7030537128448486,-2.673126220703125
11586,-1.6849194765090942,-3.6727054119110107,-1.8638859987258911
11605,0.46507367491722107,-4.833893299102783,-1.3491326570510864
11625,1.635838270187378,-8.147468566894531,-1.1815385818481445
11649,1.9375077486038208,-11.798625946044922,-0.9085995554924011
11665,0.6159083843231201,-13.512874603271484,-1.7058687210083008
11685,-3.0328550338745117,-13.235146522521973,-3.463212728500366
11705,-5.242702960968018,-12.016498565673828,-5.316324710845947
11725,-5.319317817687988,-12.756306648254395,-5.950788497924805
11744,-4.653729438781738,-12.576741218566895,-5.5341973304748535
11764,-3.6146459579467773,-11.02051067352295,-4.897339344024658
11786,-2.3576900959014893,-9.042900085449219,-3.9659950733184814
11804,-1.0911574363708496,-6.98628044128418,-2.6803088188171387
11824,-0.10953472554683685,-5.396530628204346,-1.413776159286499
11844,1.027711033821106,-3.734954595565796,-0.44412440061569214
11864,2.1074960231781006,-2.518700122833252,0.27413609623908997
11884,2.212841033935547,-1.2066776752471924,0.9133879542350769
11903,1.6454150676727295,-0.7829039692878723,1.768117904663086
11923,-0.48303020000457764,-2.3032219409942627,0.5925649404525757
11943,-3.360860586166382,-6.169857978820801,-3.400963544845581
11963,-4.811747074127197,-11.30302619934082,-4.832695960998535
11983,-5.7790045738220215,-17.37232780456543,-4.9164934158325195
12002,,-18.339584350585938,
12003,-4.095880508422852,,-1.5933412313461304
12023,0.3908534348011017,-15.538369178771973,0.4225766062736511
12042,,-17.12333106994629,
12043,2.940678119659424,,0.690727174282074
12062,3.0436289310455322,-19.462465286254883,-1.88782799243927
12083,1.731606364250183,-17.269376754760742,-2.8215668201446533
12102,0.2759317457675934,-13.939042091369629,-1.4664485454559326
12122,-0.9235633015632629,-11.592724800109863,-1.0426748991012573
12141,-1.7160440683364868,-9.435548782348633,-1.5622166395187378
12161,,-7.5632829666137695,
12162,-1.8525135517120361,,-1.8997989892959595
12181,,-6.162675380706787,
12182,-1.7806875705718994,,-1.9476830959320068
12201,-1.8812439441680908,-5.123591423034668,-2.275688648223877
12221,-1.9674352407455444,-4.000710964202881,-2.3523032665252686
12241,-2.118269920349121,-3.8067808151245117,-2.251746654510498
12261,-0.9068039059638977,-4.496310710906982,-1.8351556062698364
12282,,-5.003881454467773,-1.96683669090271
12283,0.40521863102912903,,
12301,1.5017629861831665,-8.719682693481445,-2.3092074394226074
12320,1.3772644996643066,-12.655750274658203,-1.9524714946746826
12340,-0.9379284977912903,-14.604630470275879,-2.6635494232177734
12360,-4.004900932312012,-12.622231483459473,-4.468777656555176
12380,-4.624999046325684,-11.707646369934082,-5.278017520904541
12400,-3.734356164932251,-12.174515724182129,-5.3761796951293945
12420,-2.580350875854492,-11.568782806396484,-5.12000036239624
12440,-1.5723919868469238,-9.607931137084961,-4.564545631408691
12460,-0.6171054840087891,-7.486668586730957,-3.487154722213745
12480,0.12988543510437012,-5.564124584197998,-2.139219284057617
12499,,-3.9671921730041504,
12500,0.5153518915176392,,-0.9564836025238037
12519,0.6661866307258606,-3.0813376903533936,0.18315643072128296
12539,0.35733461380004883,-2.8874073028564453,0.20231004059314728
12559,-0.0520738884806633,-2.473210334777832,-0.7218518257141113
12578,,-2.360682964324951,
12579,-0.2651578485965729,,-1.9788076877593994
12599,-0.8493430614471436,-4.711789131164551,-2.8838160037994385
12618,-2.182913303375244,-8.62630844116211,-2.807201385498047
12638,-5.24030876159668,-13.187262535095215,-3.286041736602783
12658,-6.3967084884643555,-17.934965133666992,-3.163937568664551
12678,-0.9594763517379761,-18.741811752319336,-1.523909330368042
12698,3.6062662601470947,-15.387534141540527,-0.9301473498344421
12718,3.3429040908813477,-16.51280975341797,-1.533486247062683
12738,2.801814556121826,-17.350780487060547,-0.7338228225708008
12757,0.8984242081642151,-16.060304641723633,-1.092953085899353
12778,-0.9307458996772766,-13.917494773864746,-1.2701239585876465
12797,-2.144606113433838,-11.274295806884766,-1.521515130996704
12817,-2.544437885284424,-8.949525833129883,-1.4879963397979736
12837,-2.3337481021881104,-7.19936466217041,-1.799242615699768
12857,-1.9722236394882202,-5.513846397399902,-2.163161277770996
12877,-1.6968904733657837,-3.4955344200134277,-2.208651065826416
12897,-0.7775170207023621,-2.365471363067627,-2.412158250808716
12916,,-3.7181951999664307,
12917,-0.03770867735147476,,-2.740163803100586
12936,1.4443022012710571,-4.702212333679199,-3.0131027698516846
12958,1.0995371341705322,-7.642292022705078,-2.6180596351623535
12976,,-11.36048698425293,-1.9716250896453857
12977,0.7236474752426147,,
12996,-1.0720038414001465,-12.70602798461914,-2.823961019515991
13016,-3.06876802444458,-11.137825965881348,-3.9013516902923584
13036,-4.450222492218018,-9.064447402954102,-4.468777656555176
13057,-4.208407878875732,-10.326191902160645,-4.780023574829102
13075,,-11.719616889953613,
13076,-3.1645359992980957,,-4.8686089515686035
13095,-2.2236149311065674,-11.78904914855957,-4.669890403747559
13115,-1.4502876996994019,-10.230423927307129,-4.301183223724365
13135,-0.4734533727169037,-8.453926086425781,-3.532644510269165
13156,0.15143325924873352,-6.976703643798828,-2.2613234519958496
13175,0.9032126069068909,-5.5114521980285645,-0.8367735147476196
13195,1.5520412921905518,-4.410119533538818,0.32202014327049255
13214,,-3.5458126068115234,
13215,1.4802151918411255,,0.9038111567497253
