relative_time,AccX,AccY,AccZ
34715,-1.567603588104248,-9.217676162719728,-2.24935245513916
34762,0.5081692934036255,-11.729193687438965,-2.4839842319488525
34829,3.290231704711914,-10.031704902648926,-1.5693992376327517
34895,,-11.05402946472168,-1.703474521636963
34896,-2.407968282699585,,
34962,0.4985924959182739,-7.529764175415039,-2.898181200027466
35029,0.7763199210166931,-2.760514497756958,-1.1121066808700562
35096,-1.4814122915267944,-6.5265936851501465,0.7912836670875549
35150,-1.5747861862182615,-15.21275806427002,-1.136048674583435
35229,3.0843303203582764,-14.94221305847168,-0.7649474143981934
35296,-1.3066356182098389,-11.03248119354248,-1.212663173675537
35389,,-6.086060523986816,
35390,-1.2970588207244873,,-3.640383720397949
35428,1.1354501247406006,-12.169727325439451,-1.6723499298095703
35495,2.2607250213623047,-10.8505220413208,-3.264493942260742
35562,-1.7016788721084597,-11.55202293395996,-3.930082082748413
35629,-0.4950011968612671,-8.066065788269043,-3.812766313552856
35650,0.2902969419956207,-2.875436305999756,0.6476315855979919
35707,-0.2436100244522094,-3.653551816940308,0.8224082589149475
35764,-1.2635399103164673,-11.065999984741213,-3.9228994846344
35830,-1.9027918577194212,-15.16008472442627,-2.02429747581482
35925,,-15.717934608459473,
35926,4.183269023895264,,-0.8224082589149475
35961,,-7.939172744750977,
35962,-1.4407109022140503,,-2.096123695373535
36029,-1.366490602493286,-6.773196697235107,-2.3499090671539307
36095,,-7.398083209991455,-1.801636815071106
36096,-0.3321954905986786,,-3.118447780609131
36162,,-11.219228744506836,
36163,3.01250433921814,,-4.083311080932617
36229,-2.9730000495910645,-12.00452709197998,-4.703409194946289
36296,0.3166331648826599,-5.714959621429443,-3.2190041542053223
36362,,-2.928108692169189,
36363,-0.0041898530907928,,0.5159504413604736
36460,-2.965817451477051,-9.41639518737793,-4.519055843353272
36559,4.257489204406738,-15.674838066101074,-0.7553706169128418
36658,,-9.39245319366455,
36659,-2.151788711547852,-7.766790390014648,-1.521515130996704
36695,-1.569997787475586,-5.9304375648498535,-2.086546897888184
36698,-0.1622071713209152,-7.493851184844971,-2.3116016387939453
36762,1.4443022012710571,-8.506598472595215,-3.156754970550537
36829,0.0820014104247093,-10.800244331359863,-3.2740707397460938
36896,-2.551620483398437,-11.133037567138672,-4.89494514465332
36962,,-7.388506412506103,
36963,0.0772130042314529,,-3.9205052852630615
37028,,-3.93367338180542,
37029,0.345363587141037,-4.426878929138184,1.7920600175857544
37055,-2.099116325378418,-8.628703117370605,-3.4847605228424072
37102,,-9.962273597717283,
37103,-2.2858641147613525,-11.27190113067627,-3.554192304611206
37194,-1.4287399053573608,-15.727511405944824,0.8056488633155823
37293,1.2791022062301636,-12.725181579589844,-0.5566518902778625
37392,,-6.038176536560059,
37393,-1.4718354940414429,,-2.5294740200042725
37434,2.1793220043182373,-9.469067573547363,-3.6619315147399902
37502,0.8481459617614746,-11.73398208618164,-2.390610456466675
37590,,-10.338163375854492,
37591,-1.8381483554840088,-6.835445880889893,-3.736151695251465
37634,1.1546037197113037,-5.56173038482666,-0.4584896266460418
37691,0.8026561141014099,-2.75812029838562,1.7896658182144165
37767,,-8.96149730682373,
37768,-3.128623008728028,,-4.440047264099121
37834,-2.4869771003723145,-15.966931343078612,-0.2070984542369842
37928,3.132214307785034,-15.433024406433104,-1.48081374168396
38030,,-6.174646377563477,
38031,-1.4598644971847534,-5.372588634490967,-2.472013235092163
38133,1.0732009410858154,-8.552088737487793,-3.154360771179199
38167,-3.449446201324463,-10.563218116760254,-4.061763286590576
38264,,-9.725247383117676,
38265,-1.8908207416534424,-9.157821655273438,-4.73692798614502
38363,,-4.458003520965576,
38364,1.568800687789917,-2.6671407222747803,0.7793126702308655
38463,-2.4630351066589355,-11.37006378173828,-1.502361536026001
38562,4.800972938537598,-15.792154312133787,-0.4632780253887176
38563,2.167351007461548,,
38661,-1.9171570539474487,-9.047688484191896,-3.242946147918701
38700,,-6.720524311065674,
38701,-0.0712274983525276,-7.3693528175354,-1.5765818357467651
38722,3.022081136703491,-8.2312650680542,-2.6372132301330566
38767,,-9.998186111450195,-2.1966800689697266
38768,2.694075345993042,,
38859,-3.090315818786621,-11.0300874710083,-4.550180435180664
38900,-0.2699462473392486,-8.300697326660156,-3.3961751461029053
38998,,-6.67982292175293,
38999,1.877652645111084,,-0.99479079246521
39097,-4.6058454513549805,-7.204153060913086,-3.388992547988892
39196,,-15.954959869384766,
39197,2.1074960231781006,-16.249446868896484,1.6843209266662598
39295,,-11.444284439086914,
39296,-0.3657143115997314,-9.75397777557373,-1.657984733581543
39395,-2.336142301559448,-4.247313976287842,-2.677914619445801
39434,2.8329391479492188,-9.78749656677246,-3.1495723724365234
39501,-2.5324668884277344,-11.743558883666992,-3.3937809467315674
39593,,-11.568782806396484,
39594,-2.118269920349121,,-5.594052314758301
39634,1.5017629861831665,-3.811569213867188,0.9684545993804932
39713,,-1.37906014919281,
39714,0.1993172913789749,-2.126051187515259,1.4927847385406494
39813,-3.255515813827514,-12.90714168548584,-3.489548921585083
39833,3.115454912185669,-16.28057098388672,-1.6196774244308472
39930,2.1529858112335205,-15.241488456726074,-1.5909470319747925
39968,-1.0767922401428225,-6.732495307922363,-1.7298107147216797
40034,-1.0217255353927612,-5.343858242034912,-1.8303672075271609
40128,0.3980360329151153,-7.915230751037598,-2.4839842319488525
40157,-3.2842462062835693,-11.765107154846191,-3.7481226921081534
40166,-3.878008127212525,-12.993332862854004,-4.447229862213135
40186,-3.312976598739624,-12.502521514892578,-4.772840976715088
40206,-2.4007856845855717,-11.094730377197266,-4.655525207519531
40226,-1.0935516357421875,-9.090784072875977,-4.320336818695068
40246,0.2376245260238647,-6.761225700378418,-2.9700071811676025
40266,1.1210849285125732,-5.07570743560791,-1.416170358657837
40285,1.3389573097229004,-3.8714241981506343,0.243011474609375
40305,,-3.136404275894165,
40325,0.2064998894929886,-2.896984100341797,0.889445960521698
40345,-0.4758476018905639,-4.259284973144531,-0.0466869324445724
40365,-1.615487575531006,-6.557718276977539,-2.582146644592285
40385,-1.7399860620498655,-8.288725852966309,-3.025073766708374
40404,-2.42472767829895,-11.252747535705566,-3.116053581237793
40424,-2.920327425003052,-14.901511192321776,-0.8439561128616333
40444,-1.4862006902694702,-15.691597938537598,1.2485761642456057
40464,1.1522095203399658,-15.354015350341797,1.3563152551651
40483,,-15.82327938079834,
40484,2.8425159454345703,,-1.1288660764694214
40503,,-16.261417388916016,-2.304419040679932
40504,3.0340521335601807,,
40523,1.7699135541915894,-14.85123348236084,-1.5622166395187378
40543,-0.2388216257095337,-12.52167510986328,-1.0307037830352783
40563,-1.3593080043792725,-10.38604736328125,-1.260547161102295
