relative_time,AccX,AccY,AccZ
30027,7.149684906005859,1.86508309841156,-8.273163795471191
30093,6.464942932128906,,-7.2340803146362305
30094,6.555922985076904,1.845929503440857,
30160,7.556699275970459,1.9919757843017576,-7.495048522949219
30227,5.966948986053467,,-5.756857872009277
30228,6.910264492034912,1.8531121015548704,
30308,6.4266357421875,2.2361843585968018,-6.1949968338012695
30360,6.112995624542236,1.984793186187744,-7.011419773101807
30426,,,-6.393715858459473
30427,6.543951988220215,2.1954829692840576,
30526,6.627748966217041,2.2242133617401123,-6.827065944671631
30559,6.184821605682373,2.23857855796814,-5.898116111755371
30627,,,-7.346607685089111
30628,6.938994884490967,1.436521053314209,-7.68658447265625
30665,7.118560314178467,,-7.775169849395752
30666,,1.4939818382263184,
30759,,,-6.113594055175781
30760,7.094618320465088,1.7046716213226318,
30844,6.670844554901123,1.4221558570861816,-5.953182697296143
30893,,,-7.535749912261963
30894,6.948571681976318,1.2282254695892334,
30960,7.0156097412109375,1.2258312702178955,-6.963535785675049
31042,,,-7.705738067626953
31043,7.384316444396973,0.9840168952941896,-6.625953197479248
31093,6.5080389976501465,1.0630255937576294,-6.736086368560791
31161,7.520786285400391,0.7948749661445618,-8.069656372070312
31165,6.745064735412598,0.5817909836769104,-7.006631374359131
31261,7.259818077087402,0.3208230137825012,-7.6985554695129395
31293,6.972513675689697,0.3160346150398254,-7.03057336807251
31360,,,-6.59004020690918
31361,6.405087947845459,0.5363011956214905,
31426,,,-7.258022308349609
31427,6.649296760559082,0.2082955539226532,
31493,6.974907875061035,0.1843535304069519,-7.609970092773437
31579,6.855197906494141,0.0047884033992886,-7.708132266998291
31626,6.706757545471191,0.0119710080325603,-8.069656372070312
31666,6.938994884490967,0.3543418645858764,-7.744045257568359
31692,,,-7.526173114776611
31693,6.589441776275635,0.1244984865188598,
31778,6.661267757415772,0.1077390760183334,-7.418434143066406
31827,7.022792339324951,-0.0287304203957319,-7.837419033050537
31893,6.089053630828857,-0.0287304203957319,-7.107187747955322
31960,7.097012519836426,-0.1771709322929382,-7.64109468460083
32026,7.056311130523682,,-7.667430877685547
32027,6.263830184936523,-0.2274491637945175,
32116,6.599018573760986,0.2178723514080047,-8.215703010559082
32117,,0.0071826050989329,
32165,,,-8.627506256103516
32166,7.27418327331543,-0.2896983921527862,
32227,6.467337131500244,-0.0383072271943092,-6.913257598876953
32315,6.570288181304932,-0.5793967843055725,-8.42160415649414
32360,6.1082072257995605,0.0646434426307678,-7.813477039337158
32427,6.874351501464844,-0.667982280254364,-8.795100212097168
32513,6.3069257736206055,-0.8738836050033569,-7.174225330352783
32562,6.6828155517578125,-0.9720458984375,-8.795100212097168
32652,5.2031989097595215,-0.4788403511047363,-6.961141586303711
32751,,,-8.876502990722656
32752,6.802525520324707,0.1915361285209655,-7.993042469024658
32851,6.809708118438721,0.071826048195362,-8.189367294311523
32950,6.713940143585205,0.0287304203957319,-7.880515098571777
33050,6.56071138381958,-0.0383072271943092,-8.088809967041016
33051,,0.3734954595565796,
33093,5.533598899841309,0.241814374923706,-7.404068946838379
33094,,-0.2011129409074783,
33160,5.90709400177002,0.2082955539226532,-7.653065681457519
33248,6.589441776275635,0.5841852426528931,-7.947552680969238
33293,6.323685169219971,-0.2657563984394073,-7.669825077056885
33389,5.909488201141357,0.0430956296622753,-6.867767810821533
33488,,,-8.47667121887207
33489,6.520009994506836,0.2657563984394073,-7.643488883972168
33586,6.610989570617676,0.2513911724090576,-7.993042469024658
33666,5.603030681610107,0.3902548849582672,-7.454347133636475
33692,5.840056419372559,0.5913678407669067,-6.83903694152832
33785,6.429029941558838,0.6655880808830261,-7.914033889770508
33826,7.312490463256836,1.556231141090393,-8.112752914428711
33893,,,-7.514202117919922
33894,6.225522994995117,2.049436569213867,-8.177395820617676
33984,5.6461262702941895,2.032677173614502,-6.197391033172607
34026,5.607819080352783,2.437297344207764,-6.934805393218994
34093,5.856815814971924,2.3271639347076416,-7.066486358642578
34160,6.230311393737793,1.9800047874450684,-6.90607500076294
34166,7.2789716720581055,2.142810583114624,-7.370550155639648
34226,,,-7.447164535522461
34227,7.355586051940918,1.9991583824157717,
34294,6.766612529754639,1.7932571172714231,-6.719326972961426
34360,6.625354766845703,2.212242364883423,-6.932411193847656
34427,6.575076580047607,,-7.569268703460693
34428,,2.7940332889556885,
34520,5.380369663238525,1.867477297782898,-6.6594719886779785
34560,,,-6.941987991333008
34561,6.273406982421875,2.013523578643799,-7.492654323577881
34627,6.723516941070557,1.6496049165725708,-8.031349182128906
34665,,,-7.375338554382324
34666,6.496067523956299,1.278503656387329,-7.672219276428223
34760,7.314884662628174,,-7.645883083343506
34761,7.202357292175293,1.0821791887283323,
34827,6.644508361816406,1.1492167711257937,-7.217320919036865
34894,5.98610258102417,,-7.107187747955322
34895,,0.8475474119186401,
34960,6.3931169509887695,0.9002198576927185,-7.554903507232666
35057,6.33565616607666,0.6057330369949341,-7.803900241851807
35156,6.649296760559082,0.6177040338516235,-8.285135269165039
35254,,,-7.760804653167725
35255,6.230311393737793,0.4644751250743866,-7.928399085998535
35293,6.1536970138549805,0.6153098344802856,-7.854178905487059
35360,6.168062210083008,,-7.849390506744385
35361,5.71316385269165,0.4141969084739685,
35426,6.010045051574707,,-7.813477039337158
35427,,0.3088520169258117,
35493,6.452971935272217,,-7.653065681457519
35494,,0.4118026793003082,
35560,6.192004203796387,0.2466027736663818,-7.332242488861084
35626,6.718728542327881,,-7.942764282226562
35627,6.599018573760986,0.5746083855628967,
35666,5.990890979766846,0.6488286852836609,-7.59560489654541
35693,5.7107696533203125,0.4596867263317108,-7.42561674118042
35791,5.619790077209473,0.3495534360408783,-7.190984725952148
35890,6.208763599395752,0.629675030708313,-8.356961250305176
35990,,,-7.801506042480469
35991,6.869563102722168,0.0239420160651206,
36026,6.627748966217041,0.2585737705230713,-7.832630634307861
36093,6.431424140930176,0.1532289087772369,-7.715314865112305
36160,6.340444564819336,0.0837970599532127,-7.830236434936523
36227,6.13214921951294,0.0790086537599563,-7.842207431793213
36307,,,-7.9212164878845215
36308,6.160879611968994,0.0239420160651206,
36359,,,-7.861361503601074
