relative_time,AccX,AccY,AccZ
43199,-8.97765827178955,-21.61006546020508,-3.551798105239868
43219,-5.398326396942139,-29.27390480041504,3.441664934158325
43239,-2.5971102714538574,-16.15607261657715,4.322731018066406
43258,-1.129464626312256,-4.989516258239746,1.0761936902999878
43278,2.299032211303711,-3.4380736351013184,3.647566318511963
43298,3.05799412727356,-9.265560150146484,4.909310817718506
43318,0.2400187253952026,-13.283031463623049,3.139995574951172
43338,-1.5652093887329102,-12.646173477172852,0.2166752517223358
43358,-2.472611904144287,-9.691728591918944,-0.6093243360519409
43377,-3.291428804397583,-8.300697326660156,-0.9636662006378174
43397,-4.471770286560059,-8.161833763122559,-2.258929252624512
43417,-4.744709014892578,-8.1139497756958,-3.4967315196990967
43437,-3.806182146072388,-7.702147006988525,-3.776853084564209
43457,-2.5540146827697754,-7.850587368011475,-3.779247283935547
43476,-1.3880383968353271,-7.565677165985107,-2.912546396255493
43496,-0.3633201122283935,-6.768408298492432,-1.2437877655029297
43516,0.1466448605060577,-6.440402507781982,-0.1999158412218094
43536,-0.0209492649883031,-7.022193431854248,-0.1352723985910415
43556,-0.3154360651969909,-7.06528902053833,-1.114500880241394
43576,-0.6817489266395569,,
43577,,-5.4875102043151855,-0.2214636504650116
43596,-0.9666589498519896,-3.811569213867188,3.760093688964844
43615,-0.7224503755569458,,
43616,,-4.728548526763916,2.998737573623657
43635,-0.8948329091072083,-8.808267593383789,0.333991140127182
43655,-1.1701661348342896,-10.232817649841309,-1.3012486696243286
43675,-1.3521254062652588,-6.9240312576293945,-1.8519150018692017
43695,-2.4869771003723145,-6.050147533416748,-1.942894697189331
43714,-3.116652011871338,-7.829039573669434,-1.136048674583435
43734,-1.998559832572937,-10.615890502929688,-1.8638859987258911
43754,0.1993172913789749,-16.476896286010742,-1.3251906633377075
43774,-0.1238999366760253,-29.03448486328125,-3.1711201667785645
43794,-0.9810241460800172,-22.946029663085938,-1.207874774932861
43814,-6.8827314376831055,-13.220781326293944,2.991554975509644
43833,-10.754155158996582,,
43834,,-11.367670059204102,3.733757495880127
43853,-10.478822708129885,-14.595053672790527,-1.483207941055298
43873,-5.805340766906738,-14.954183578491213,-3.889380693435669
43893,-2.78625226020813,-13.654131889343262,-2.3020248413085938
43912,-2.448669672012329,-11.063606262207031,-0.4225766062736511
43932,-2.4223334789276123,-8.860940933227539,1.2868833541870115
43952,-2.9514522552490234,-6.773196697235107,1.6915035247802734
43972,-3.265092611312866,-5.195417881011963,2.036268472671509
43992,-3.308188199996948,-4.599261283874512,2.029085874557495
44012,-3.2579100131988525,-4.4508209228515625,1.942894697189331
44031,-2.824559450149536,,
44032,,-3.588908433914185,1.648407816886902
44051,-2.2810757160186768,-2.1978771686553955,2.033874273300171
44071,-2.034472942352295,-1.0749965906143188,2.0482394695281982
44091,-1.519719481468201,-0.3830722570419311,1.6699557304382324
44111,-0.959476351737976,-1.0031704902648926,0.9852139949798584
44131,-0.7368155717849731,-2.607285737991333,0.2310404628515243
44150,-0.8637082576751709,-4.367023944854736,-0.1927332431077957
44170,-0.595557689666748,,
44171,,-6.6630635261535645,-0.812831461429596
44190,-1.0001777410507202,-10.639832496643066,-6.204573631286621
44210,-3.1741127967834477,-14.25268268585205,-9.865307807922363
44230,-3.7846343517303462,-11.695674896240234,-9.388861656188965
44250,-3.94983434677124,-7.960720539093018,-7.372944355010986
44272,-4.335300922393799,-7.024587631225586,-7.51659631729126
44289,-4.045602321624756,-7.5968017578125,
44290,,,-2.385822057723999
44309,-7.725490570068359,-13.388376235961914,2.98437237739563
44329,-10.91456699371338,-21.667526245117188,5.203797340393066
44349,-7.775768756866455,-32.78619766235352,-5.965153694152832
44368,1.3628993034362793,,
44369,,-21.167137145996094,-1.918952703475952
44389,0.3860650360584259,-5.748478412628174,5.17746114730835
44408,2.4642322063446045,-2.145204782485962,8.47667121887207
44428,-2.020107746124268,-11.21204662322998,7.545326709747314
44448,-3.50930118560791,-18.53351593017578,-0.951695203781128
44468,-1.2611457109451294,-17.73863983154297,-4.344278812408447
44488,-1.7639280557632446,-11.645397186279297,0.2717418968677521
44508,-4.012083530426025,-7.881711959838867,-0.3292027413845062
44527,-5.046378612518311,-5.13316822052002,-0.6931213736534119
44547,-5.948992729187012,-4.927267074584961,-1.0809820890426636
